country,age,sex,score
US,20s,f,74.1736986452625
US,20s,f,81.9915185904219
CA,20s,f,84.883150351899
AU,20s,f,86.5715210015575
US,20s,f,86.7395407176532
US,20s,f,81.6669222144854
US,20s,f,80.8284462080337
US,20s,f,80.4164444229433
US,20s,f,94.6203315497509
US,20s,f,88.9584040535348
CA,20s,f,71.3674184112322
US,20s,f,89.7525934671562
US,20s,f,94.1435727224286
US,20s,f,77.7666022468891
GB,20s,f,76.6577443906239
CA,20s,f,84.4780705603106
US,20s,f,73.6318145834264
US,20s,f,70.1215189127695
CA,20s,f,72.9648014974026
AU,20s,f,94.3144034816041
GB,20s,f,84.2461442042674
US,20s,f,74.7844699947607
US,20s,f,77.9724256268569
US,20s,f,77.2665128644024
US,20s,f,80.3566171787679
US,20s,f,69.8931881359645
CA,20s,f,85.5996538929287
US,20s,f,71.8308340225901
GB,20s,f,82.3478866723322
US,20s,f,76.8209766064371
US,20s,f,78.9176730172975
US,20s,f,91.5569265683492
US,20s,f,82.9011959689004
US,20s,f,90.7201671884173
CA,20s,f,80.0489159788759
US,20s,f,70.5390610865184
AU,20s,f,80.8609453251674
AU,20s,f,91.983291515637
US,20s,f,76.1868135914916
US,20s,f,75.8273662200996
US,20s,f,70.4841654925119
US,20s,f,67.9860281802359
GB,20s,f,88.5074622419086
US,20s,f,73.9379208357561
US,20s,f,66.633911217962
NZ,20s,f,91.2571393108616
US,20s,f,80.1640675802316
US,20s,f,87.4275124143986
US,20s,f,73.1608154163474
US,20s,f,69.6789135535558
US,20s,f,81.9614501226516
US,20s,f,83.4732613925423
US,20s,f,83.1412000404227
US,20s,f,83.2856294743362
US,20s,f,83.5103230107398
US,20s,f,82.8629768675282
US,20s,f,83.4770208291177
CA,20s,f,86.1946151104002
US,20s,f,84.2689428921966
US,20s,f,78.0100013883341
US,20s,f,83.7655349324147
US,20s,f,83.9436756003471
US,20s,f,82.1320503772724
US,20s,f,82.1666138152414
GB,20s,f,77.3803388079008
AU,20s,f,81.2211789900348
US,20s,f,83.769883162209
US,20s,f,86.3963564103913
US,20s,f,84.2965061199807
US,20s,f,85.0058642349073
US,20s,f,86.5866546918239
US,20s,f,84.248000826864
US,20s,f,76.7477850119273
GB,20s,f,85.6470446235367
US,20s,f,83.738340781669
CA,20s,f,67.3354343289421
US,20s,f,80.480971258311
AU,20s,f,88.9939185187575
US,20s,f,89.5937664123873
US,20s,f,90.1835179932061
US,20s,f,90.4036449645424
US,20s,f,83.4818973605122
GB,20s,f,84.6108536901219
CA,20s,f,79.6007982676937
US,20s,f,90.4461539904809
US,20s,f,81.6078526012245
US,20s,f,87.0568231147315
US,20s,f,84.4078497340282
US,20s,f,83.0522956858788
US,20s,f,86.4924588905914
US,20s,f,82.5086509986293
US,20s,f,80.8629961418254
US,20s,f,91.6628112068533
AU,20s,f,82.7539765586456
US,20s,f,79.8580015632546
US,20s,f,83.74089282893
US,20s,f,87.4650346137406
US,20s,f,81.9493332789058
US,20s,f,84.2491636584912
US,20s,f,90.3592916205525
US,20s,f,53.6990444575037
US,20s,f,86.2988481031997
US,20s,f,83.2219616465625
US,20s,f,69.0519725282987
NZ,20s,f,84.4721396797381
GB,20s,f,90.5961255387714
US,20s,f,79.1231793839307
US,20s,f,82.0831892745835
CA,20s,f,75.4048556976375
US,20s,f,73.9819250646092
US,20s,f,83.8905314338349
US,20s,f,76.1079134685653
US,20s,f,90.6528154343721
CA,20s,f,83.9871679920526
GB,20s,f,82.329531714675
US,20s,f,80.2836926920073
US,20s,f,91.7022796569481
US,20s,f,80.752151441716
US,20s,f,90.4396998829075
US,20s,f,76.1987399842058
US,20s,f,77.1145878980557
US,20s,f,85.106776224538
US,20s,f,78.3316242198149
CA,20s,f,81.6952973160715
US,20s,f,88.4806323463896
US,20s,f,75.3090875489371
AU,20s,f,87.2761415051562
US,20s,f,77.4896950538581
US,20s,f,86.5657457394437
US,20s,f,89.2513748302701
US,20s,f,83.8439297568541
US,20s,f,78.6755344697407
US,20s,f,90.0468083564192
US,20s,f,74.0581921878315
AU,20s,f,84.0104273276492
GB,20s,f,71.012477292901
US,20s,f,87.706635085245
GB,20s,f,86.672236472978
US,20s,f,82.4183577627298
GB,20s,f,92.4462919921747
US,20s,f,83.9522903252925
US,20s,f,71.8535135899271
US,20s,f,82.9062879883817
CA,20s,f,81.0517608321139
US,20s,f,87.2444961907431
US,20s,f,78.357391556104
CA,20s,f,77.8038207618963
NZ,20s,f,81.4415976316446
US,20s,f,77.2784447386151
US,20s,f,78.5779656221469
US,20s,f,78.5412565583274
US,20s,f,90.0660013671898
GB,20s,f,91.2279262296146
US,20s,f,89.6219504021463
US,20s,f,86.2351164332635
AU,20s,f,74.9571247115022
US,20s,f,60.4647456180482
US,20s,f,80.9416443996486
US,20s,f,88.430878653058
US,20s,f,89.3035184348091
US,20s,f,92.3288060485252
US,20s,f,92.7754598314918
US,20s,f,91.3361550530507
NZ,20s,f,86.5919644900021
GB,20s,f,77.6250633455458
US,20s,f,77.6606818749791
US,20s,f,78.6033048516228
CA,20s,f,94.463370966592
US,20s,f,87.4548983449737
US,20s,f,82.057728325682
US,20s,f,76.760940679482
GB,20s,f,77.1393742589724
GB,20s,f,86.9596927559802
GB,20s,f,84.666033120205
US,20s,f,85.214165261104
US,20s,f,82.9242251015135
US,20s,f,84.2065471091441
US,20s,f,80.9551366028332
US,20s,f,70.3418200924283
US,20s,f,81.8003962099153
CA,20s,f,82.0567969942377
US,20s,f,92.3389568148802
US,20s,f,85.9613548831216
AU,20s,f,83.157004957043
US,20s,f,86.354320240207
US,20s,f,80.5104640489888
US,20s,f,91.8175298121891
US,20s,f,74.2482812986487
AU,20s,f,92.5354551742896
US,20s,f,75.7571862567039
US,20s,f,79.9142435193062
US,20s,f,84.300270330693
GB,20s,f,82.4554778036794
CA,20s,f,75.860380407955
US,20s,f,89.7879963008953
US,20s,f,85.6347302950564
AU,20s,f,79.5183636445256
US,20s,f,90.4222369859261
US,20s,f,82.2438901822482
GB,20s,f,92.1429434464136
GB,20s,f,80.2789841556833
NZ,20s,f,73.5009121752921
US,20s,f,93.9750956327078
US,20s,f,80.1736939698458
US,20s,f,84.8746477138428
CA,20s,f,80.0490323720234
US,20s,f,88.5702716452735
US,20s,f,80.0023667514324
US,20s,f,76.0598390230111
US,20s,f,86.369915142478
US,20s,f,81.5665565963302
NZ,20s,f,81.4434115907976
US,20s,f,65.2495437434741
CA,20s,f,83.3451547970375
US,20s,f,77.5823113109384
CA,20s,f,90.282672837687
US,20s,f,71.4506954664276
AU,20s,f,88.8141258680705
US,20s,f,77.7220088367661
US,20s,f,72.1445615092913
US,20s,f,76.4131060313611
US,20s,f,84.4392351806164
US,20s,f,81.8535111356704
US,20s,f,71.1698158156304
US,20s,f,81.56712370969
US,20s,f,89.4958251155913
US,20s,f,77.6130672012057
US,20s,f,81.665687227533
US,20s,f,76.7547555090416
CA,20s,f,78.5863442080362
US,20s,f,84.9094757031361
US,20s,f,69.6622202793757
US,20s,f,87.6387993051183
US,20s,f,81.4066271763295
US,20s,f,74.3118423791159
AU,20s,f,77.3191665609678
US,20s,f,72.2114740737847
US,20s,f,88.3836811452749
US,20s,f,80.1101377948986
US,20s,f,76.3684303810199
US,20s,f,83.7530768831216
US,20s,f,91.235979421444
CA,20s,f,86.4956525187673
CA,20s,f,75.9141214191914
US,20s,f,90.9679638371537
GB,20s,f,92.2564159866029
US,20s,f,90.7956622718346
GB,20s,f,74.5141173092028
AU,20s,f,86.5436827131946
AU,20s,f,67.5344276286307
US,20s,f,80.537275091878
AU,20s,f,91.0041386084188
US,20s,f,74.4870385953358
US,20s,f,91.2481423833274
US,20s,f,86.6748103650198
GB,20s,f,80.4517597625298
US,20s,f,79.2102466026942
CA,20s,f,85.1261042768047
US,20s,f,86.8102170482633
US,20s,f,74.9626496718043
US,20s,f,90.3628982570288
GB,20s,f,87.5114764352994
US,20s,f,90.0200949615932
US,20s,f,79.8262532623041
AU,20s,f,90.8761061439734
AU,20s,f,70.357096975758
US,20s,f,86.3199307538924
GB,20s,f,92.1248066245988
US,20s,f,88.1581180995064
US,20s,f,85.1528173578637
US,20s,f,66.3522072491192
US,20s,f,79.7125096122424
US,20s,f,74.4407263894876
US,20s,f,81.1313984649522
CA,20s,f,83.0706430820837
US,20s,f,87.4819214322737
US,20s,f,91.9722017772507
GB,20s,f,79.2842096516064
AU,20s,f,86.2346913310744
US,20s,f,76.2312036362432
US,20s,f,82.4154544976495
NZ,20s,f,88.558651898278
US,20s,f,88.9213244330936
CA,20s,f,67.3148637726193
US,20s,f,74.6016933804467
US,20s,f,84.1372415767096
US,20s,f,85.3477623668455
AU,20s,f,70.9021523594856
AU,20s,f,77.1377559928667
US,20s,f,53.0985395113627
US,20s,f,75.1357403894266
US,20s,f,71.8710038633574
CA,20s,f,88.9506197024491
US,20s,f,89.2394156594362
CA,20s,f,88.6119067668915
US,20s,f,81.7788437452345
GB,20s,f,77.3495360854126
CA,20s,f,78.9344248672327
US,20s,f,76.0684956397329
NZ,20s,f,84.7041839445453
US,20s,f,74.4470539192359
US,20s,f,78.4507075590747
US,20s,f,87.907386668736
US,20s,f,81.3091928228026
GB,20s,f,88.2576771790073
US,20s,f,84.7279519729671
CA,20s,f,91.8232088753333
US,20s,f,77.7478136831806
US,20s,f,81.1945755566869
US,20s,f,90.6754360999912
GB,20s,f,91.1286818063153
AU,20s,f,79.4934472002621
CA,20s,f,90.6412655155041
CA,20s,f,94.6368482795411
US,20s,f,78.6957125756003
US,20s,f,79.7106595621223
US,20s,f,81.6815237359454
AU,20s,f,79.8267466681344
CA,20s,f,78.8533674464339
US,20s,f,93.7773415807723
GB,20s,f,84.3934778301489
GB,20s,f,77.4367046143327
US,20s,f,94.0293742210737
US,20s,f,70.296041543285
US,20s,f,92.872324435129
US,20s,f,78.9663094849814
US,20s,f,73.6783484617869
US,20s,f,88.4521769647974
US,20s,f,91.7443588525722
US,20s,f,83.8898306712508
US,20s,f,86.1550255700768
US,20s,f,86.947869766681
US,20s,f,87.4284040892408
US,20s,f,73.0127144693619
US,20s,f,88.6851951779265
US,20s,f,81.7985253231156
US,20s,f,88.7775588691944
US,20s,f,81.250541568512
CA,20s,f,81.2133335996242
NZ,20s,f,85.9251249581575
US,20s,f,90.8428771931323
US,20s,f,81.118741729075
US,20s,f,74.7513927164532
CA,20s,f,87.664405079115
US,20s,f,77.6316240429878
US,20s,f,74.9260809982107
US,20s,f,90.0867062665167
GB,20s,f,83.8716279050069
GB,20s,f,90.0024750868657
US,20s,f,80.0773923240957
US,20s,f,83.3233511430167
US,20s,f,75.4434610406558
CA,20s,f,81.5194253410612
US,20s,f,83.2019113081818
US,20s,f,88.5465004037888
US,20s,f,86.8914886388839
CA,20s,f,72.9613414477734
US,20s,f,80.6652006249697
US,20s,f,82.6136039082138
US,20s,f,81.2276454376323
US,20s,f,76.9041346740864
US,20s,f,84.9314885568761
US,20s,f,88.8698384709035
US,20s,f,80.4350503675994
US,20s,f,77.0829776213283
US,20s,f,83.4409625956877
US,20s,f,74.7816496306942
US,20s,f,76.9476055389359
US,20s,f,67.0504863773074
US,20s,f,88.0141474617024
US,20s,f,77.6634590611571
GB,20s,f,79.2131140118554
US,20s,f,81.405608626526
US,20s,f,92.0529384687099
US,20s,f,87.6272351347974
US,20s,f,82.277781228047
US,20s,f,73.34995418787
US,20s,f,66.5288614375251
GB,20s,f,84.1488796862818
US,20s,f,86.3533903318014
GB,20s,f,85.4879564217602
US,20s,f,80.2375697760865
AU,20s,f,79.8238244883361
US,20s,f,79.6146694038596
CA,20s,f,82.0780883587542
US,20s,f,86.8870577874726
US,20s,f,74.9558321776844
US,20s,f,79.9812879058577
US,20s,f,78.8840605034715
US,20s,f,84.4990663053024
US,20s,f,82.633949306217
AU,20s,f,82.6596175985677
US,20s,f,81.0695640299292
US,20s,f,83.3320195742306
US,20s,f,90.4517827533363
US,20s,f,82.1540149017459
US,20s,f,81.8628130583204
GB,20s,f,88.010753500497
US,20s,f,85.4518839956394
AU,20s,f,84.7569589769202
US,20s,f,86.5560923700243
US,20s,f,78.6801899827662
US,20s,f,62.6516174702417
AU,20s,f,80.2617617040163
US,20s,f,76.9557878020264
US,20s,f,85.845751936237
US,20s,f,70.3056155216126
US,20s,f,76.2891704127902
US,20s,f,84.2266533656844
GB,20s,f,89.0673194346683
US,20s,f,93.3645106940752
US,20s,f,85.5649220358048
US,20s,f,75.3766037878536
US,20s,f,85.0064610530223
US,20s,f,85.900860874071
US,20s,f,81.2354120825018
US,20s,f,78.4169925559711
AU,20s,f,81.9258916901336
US,20s,f,83.5078103911309
US,20s,f,83.8814744459731
US,20s,f,80.4228281690961
US,20s,f,76.2908232353982
CA,20s,f,81.1184563895776
US,20s,f,91.221057140224
US,20s,f,82.2929414471478
US,20s,f,82.4925167663466
CA,20s,f,82.2202791681602
CA,20s,f,89.0152940083118
US,20s,f,72.5053855351039
GB,20s,f,85.4971823324117
GB,20s,f,83.3524576299602
US,20s,f,87.793801716041
US,20s,f,80.9754577864494
US,20s,f,83.214893932676
US,20s,f,78.1367076649552
US,20s,f,89.5331782222326
AU,20s,f,79.8950296604917
US,20s,f,88.4614409679281
US,20s,f,72.7829434864578
US,20s,f,88.4777281477693
US,20s,f,85.0407199668033
US,20s,f,90.5502082968485
US,20s,f,87.7926267328717
CA,20s,f,89.7749427140557
US,20s,f,86.7349713702597
US,20s,f,80.2052146622113
AU,20s,f,84.8604635180285
US,20s,f,84.8941635118709
US,20s,f,88.4956506712894
US,20s,f,82.0838204629365
GB,20s,f,84.3725473930438
GB,20s,f,83.0066193427358
US,20s,f,89.1688890577782
US,20s,f,77.4210550245785
US,20s,f,90.8973461593546
US,20s,f,89.1165425668338
US,20s,f,81.6083890518972
US,20s,f,67.4424188477652
AU,20s,f,75.9523654267902
US,20s,f,77.5340846429268
US,20s,f,88.1303034190621
US,20s,f,83.2837412045116
AU,20s,f,81.1176832942736
CA,20s,f,79.1251804324843
US,20s,f,75.3193142158645
US,20s,f,80.3648202835272
AU,20s,f,82.8175181434268
CA,20s,f,85.9676631566669
US,20s,f,87.7348095965793
GB,20s,f,87.9957097981657
US,20s,f,89.9616709245103
US,20s,f,87.7929018322556
US,20s,f,78.6656804870637
US,20s,f,87.2874751576178
US,20s,f,81.096503688466
US,20s,f,94.0656838450758
US,20s,f,81.4391678287869
US,20s,f,49.1780217204775
US,20s,f,75.3083374528658
US,20s,f,79.5186439085574
US,20s,f,87.8409590239504
US,20s,f,80.1215005062875
AU,20s,f,90.9257809121516
US,20s,f,75.9602108881587
CA,20s,f,82.5688875978813
US,20s,f,75.7474241512162
CA,20s,f,84.7205019910775
US,20s,f,87.9052303021862
US,20s,f,70.1182799679892
AU,20s,f,77.1175705428634
US,20s,f,81.5376409639915
US,20s,f,97.1426302550494
US,20s,f,83.3188564078661
US,20s,f,76.1182181537151
CA,20s,f,86.9866978266232
GB,20s,f,76.3615132087753
GB,20s,f,77.8219275886104
US,20s,f,77.0515349826643
US,20s,f,91.0554320329712
US,20s,f,82.2252042768967
US,20s,f,66.0030473023653
US,20s,f,73.5410833997386
US,20s,f,76.7065789727938
US,20s,f,75.2513427819524
GB,20s,f,73.2721202430271
US,20s,f,84.0373401840528
US,20s,f,78.1729299042906
US,20s,f,72.9502314612979
US,20s,f,78.8785081534159
US,20s,f,80.3581279835531
US,20s,f,82.9341988123599
US,20s,f,87.0785295979918
CA,20s,f,77.5868714565323
US,20s,f,82.0065559641946
US,20s,f,89.3286901215712
US,20s,f,78.5198636707805
US,20s,f,93.1475118399248
US,20s,f,68.3443830126808
US,20s,f,71.2073953378768
US,20s,f,80.7380005007698
US,20s,f,77.51305103302
US,20s,f,84.2167727793345
CA,20s,f,78.0230991897129
US,20s,f,75.1032983263334
US,20s,f,86.394273205882
US,20s,f,69.1628212020511
US,20s,f,90.1204213932423
US,20s,f,78.1664397744905
US,20s,f,79.1003112193374
CA,20s,f,74.0844767363298
US,20s,f,74.0465804934502
US,20s,f,84.0501490093413
CA,20s,f,91.5725320355878
US,20s,f,77.2044223866292
US,20s,f,90.9801255335056
US,20s,f,78.2044765140329
GB,20s,f,77.7618688398174
GB,20s,f,85.8208570496312
CA,20s,f,90.1936787136254
US,20s,f,83.159152790904
AU,20s,f,80.6424469287906
CA,20s,f,80.0245704927615
US,20s,f,69.4357772668203
US,20s,f,84.5570573938035
US,20s,f,74.1667093975203
AU,20s,f,82.0606572110028
US,20s,f,85.7257849669882
US,20s,f,61.3201593359311
US,20s,f,79.5183584448837
US,20s,f,78.8009031897499
US,20s,f,88.9739160935971
US,20s,f,74.3913534851301
US,20s,f,88.5883115653303
US,20s,f,89.8134715101194
US,20s,f,83.3870844383325
US,20s,f,73.8067352346012
CA,20s,f,86.0354380416019
US,20s,f,80.3377169716571
US,20s,f,88.9257414942785
AU,20s,f,77.5770318650064
GB,20s,f,75.6967916452725
US,20s,f,84.8902388165394
US,20s,f,85.9240847551042
CA,20s,f,87.3632566692928
CA,20s,f,77.8977403328532
US,20s,f,76.9158536656981
US,20s,f,84.4154716048035
US,20s,f,78.4284753104051
AU,20s,f,90.8935955503867
US,20s,f,82.7261232904026
US,20s,f,81.3060144938174
US,20s,f,90.1118946882586
GB,20s,f,87.3585172884521
AU,20s,f,85.2385365892024
US,20s,f,75.775030787502
US,20s,f,78.8440379003684
CA,20s,f,86.2709672766782
US,20s,f,70.6408009642646
US,20s,f,87.3839466477789
US,20s,f,82.3652139155283
US,20s,f,79.4975081591734
US,20s,f,70.5307588690803
US,20s,f,82.2946419584609
US,20s,f,79.6049335394942
US,20s,f,85.2475150177876
US,20s,f,71.5058563720612
AU,20s,f,76.6497653864679
US,20s,f,81.6237502687034
US,20s,f,89.46699735132
US,20s,f,87.4684912086065
US,20s,f,88.4215129938509
AU,20s,f,84.1636477315444
AU,20s,f,81.146103516221
AU,20s,f,80.4208635044883
US,20s,f,74.3632554298355
US,20s,f,92.1305919243466
US,20s,f,74.2749229073524
US,20s,f,86.4686718787111
US,20s,f,86.2597786688379
US,20s,f,83.8435335350888
US,20s,f,76.5583929206644
US,20s,f,87.2436177695081
GB,20s,f,85.3457466884893
CA,20s,f,88.8935723940709
US,20s,f,82.4762405384155
US,20s,f,84.1193324221032
GB,20s,f,77.7577960775012
US,20s,f,73.2402350221361
US,20s,f,70.4850428870746
GB,20s,f,74.1458677465007
US,20s,f,82.0793836954094
NZ,20s,f,90.6729699932926
GB,20s,f,88.365290253534
US,20s,f,89.6090727052762
US,20s,f,85.4859563388995
US,20s,f,82.0547218301466
US,20s,f,87.2680824954018
AU,20s,f,91.7698784953072
AU,20s,f,71.3118650373958
US,20s,f,73.1783128210476
US,20s,f,93.3776179905094
US,20s,f,84.744313718485
US,20s,f,82.9343027479592
US,20s,f,90.9633109523427
US,20s,f,92.6758476311252
US,20s,f,86.6879963271675
US,20s,f,83.9958431553982
US,20s,f,75.1107749130045
GB,20s,f,79.0438148858292
US,20s,f,83.708109919514
US,20s,f,81.1462263088851
US,20s,f,86.7865511593187
CA,20s,f,81.8859242579146
US,20s,f,84.149358084514
US,20s,f,74.5535716414452
GB,20s,f,90.042173302555
GB,20s,f,82.6893010221067
US,20s,f,73.5862110342298
US,20s,f,81.6467061284043
US,20s,f,83.4363189304159
US,20s,f,92.4924450760175
US,20s,f,91.9802009394126
US,20s,f,79.7654478322892
US,20s,f,79.0052991537821
US,20s,f,77.4972557666756
US,20s,f,87.0630824228837
US,20s,f,90.1440707731083
US,20s,f,86.4390947844922
US,20s,f,80.0892341083714
US,20s,f,92.4852021437671
US,20s,f,78.099435920428
AU,20s,f,75.5861118258465
GB,20s,f,87.9030903208158
US,20s,f,88.0622807668433
US,20s,f,86.085841780351
US,20s,f,78.4577834464255
US,20s,f,88.8895923050032
CA,20s,f,74.7983309839453
GB,20s,f,87.1494936047211
US,20s,f,80.5869931709908
US,20s,f,91.3931736667153
US,20s,f,87.2629575874834
US,20s,f,77.7059678165686
US,20s,f,76.9505488375823
GB,20s,f,86.6608891602872
US,20s,f,86.9053100463047
US,20s,f,83.7968601928359
US,20s,f,74.3705243936607
US,20s,f,74.1905791064104
US,20s,f,92.7200983167582
US,20s,f,91.5234160919984
US,20s,f,78.3676845154592
GB,20s,f,76.8231705008518
US,20s,f,82.5579275953628
US,20s,f,71.9064348510334
GB,20s,f,82.1689144486473
US,20s,f,89.6421226096295
US,20s,f,84.6635212234798
GB,20s,f,82.7831912164887
US,20s,f,85.972173511982
US,20s,f,77.1607243943782
US,20s,f,76.8090860829467
US,20s,f,89.1800237134919
US,20s,f,90.4544008297047
US,20s,f,74.5797188509078
US,20s,f,75.5109532603196
US,20s,f,71.1702729974474
US,20s,f,74.3235056953771
US,20s,f,80.9771054912181
US,20s,f,76.635197053353
CA,20s,f,75.3215020256383
US,20s,f,77.7481497398445
US,20s,f,84.6993485288251
CA,20s,f,92.0050660990888
US,20s,f,78.6229267006829
US,20s,f,80.4591590095134
US,20s,f,90.1790414072041
US,20s,f,76.5535471340021
US,20s,f,73.1924103839057
US,20s,f,84.2488061459292
GB,20s,f,88.5095538970615
US,20s,f,71.8926944902965
US,20s,f,79.2308707943275
US,20s,f,82.4659956885236
US,20s,f,90.5200265503178
US,20s,f,88.7111041473136
US,20s,f,77.0205726226171
US,20s,f,83.0159812722178
US,20s,f,84.5562938245989
US,20s,f,80.8055489190987
AU,20s,f,89.8907283271131
US,20s,f,90.6158622797756
US,20s,f,88.6380320237506
GB,20s,f,88.7710163724564
US,20s,f,77.2136608759562
US,20s,f,77.9271764769441
US,20s,f,86.6633001714945
US,20s,f,88.7062400496299
US,20s,f,83.0930035383928
US,20s,f,71.2874831543082
US,20s,f,90.7941890570025
GB,20s,f,87.1967614229236
AU,20s,f,81.4460206089453
US,20s,f,75.1752158360822
US,20s,f,84.2901572806849
US,20s,f,88.3215195665668
US,20s,f,88.9437724703125
US,20s,f,90.6765080456223
US,20s,f,84.0893125205877
US,20s,f,77.8609899537904
US,20s,f,74.8135282524994
US,20s,f,90.1618788562094
AU,20s,f,85.6101594155743
US,20s,f,89.4726016026522
US,20s,f,76.5985875257424
US,20s,f,77.6111327111721
US,20s,f,90.3640177001112
GB,20s,f,87.2047665573302
US,20s,f,88.2077181445701
US,20s,f,85.687805069167
US,20s,f,87.3366454472056
US,20s,f,75.1176968571686
US,20s,f,68.6761438137009
US,20s,f,85.758960646178
US,20s,f,78.6883039133889
CA,20s,f,75.8192580725465
US,20s,f,79.2710032136667
US,20s,f,89.7309449989171
US,20s,f,87.5625537508833
US,20s,f,82.9946809137861
US,20s,f,76.1393542091052
GB,20s,f,70.6748712630499
GB,20s,f,83.4468794543119
US,20s,f,78.7227822201593
US,20s,f,83.6279262278584
US,20s,f,74.6620481922513
US,20s,f,83.8975546050018
AU,20s,f,81.3707222097686
US,20s,f,89.8205571214757
US,20s,f,81.3870630182681
US,20s,f,88.4644895204387
US,20s,f,74.9102191201278
US,20s,f,82.8155714841116
GB,20s,f,77.69607330362
US,20s,f,81.9016092501226
US,20s,f,79.2208670860245
US,20s,f,89.7694006451361
GB,20s,f,78.7644889737878
GB,20s,f,88.5956474513348
US,20s,f,87.2872475712072
US,20s,f,86.9600858317599
US,20s,f,78.5989277951774
GB,20s,f,83.9876301409233
US,20s,f,82.1048219200401
US,20s,f,87.7459045588261
US,20s,f,86.6201902473612
US,20s,f,93.3831862706159
US,20s,f,79.5473526276293
US,20s,f,79.6158074268273
GB,20s,f,86.6459469887472
US,20s,f,79.9012205253045
US,20s,f,75.2581279281349
US,20s,f,87.9174367851755
GB,20s,f,84.4656853714869
US,20s,f,79.9413127913361
US,20s,f,86.7628612023379
US,20s,f,68.5516808714185
US,20s,f,88.8152083825497
AU,20s,f,82.3182509058998
GB,20s,f,79.276592268919
CA,20s,f,82.6685647466331
US,20s,f,84.0068985353268
US,20s,f,80.9431178672683
US,20s,f,89.3632600749178
CA,20s,f,78.1389780342579
US,20s,f,87.8655116506187
US,20s,f,93.335682093831
CA,20s,f,87.2535246945474
CA,20s,f,79.1104231561933
GB,20s,f,82.2617313558502
AU,20s,f,86.9199499620923
US,20s,f,74.4251045797552
CA,20s,f,91.3051710211827
CA,20s,f,87.4570532092115
US,20s,f,73.8728961064702
US,20s,f,73.3790379194986
US,20s,f,91.7516390926072
US,20s,f,91.6866817156829
US,20s,f,91.5127175904456
US,20s,f,93.0342801696887
US,20s,f,80.0462836310977
CA,20s,f,84.3776509697948
US,20s,f,89.481217981804
US,20s,f,72.5909108207339
US,20s,f,79.6347114301863
US,20s,f,81.113432738043
US,20s,f,83.1601210736803
